# This file is part of the Soletta Project
#
# Copyright (C) 2015 Intel Corporation. All rights reserved.
#
# Licensed under the Apache License, Version 2.0 (the "License");
# you may not use this file except in compliance with the License.
# You may obtain a copy of the License at
#
#     http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing, software
# distributed under the License is distributed on an "AS IS" BASIS,
# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
# See the License for the specific language governing permissions and
# limitations under the License.


#### Week 0 ####
### Monday ###
10 12:00 EXP_WaterVolume 40
10 12:00 Moisture 27
10 12:00 Fertilizer 1.6
10 12:00 END_EXPECTATIONS
10 12:01 WaterVolume 40

10 13:00 BEGIN_EXPECTATIONS
10 13:00 Temperature 27
10 13:00 WaterVolume 0
10 13:00 Light 70
10 13:00 EXP_WaterVolume 40
10 13:00 Moisture 27
10 13:00 Fertilizer 1.6
10 13:00 END_EXPECTATIONS
10 13:01 WaterVolume 40

10 14:00 BEGIN_EXPECTATIONS
10 14:00 Temperature 27
10 14:00 WaterVolume 0
10 14:00 Light 70
10 14:00 EXP_WaterVolume 40
10 14:00 Moisture 27
10 14:00 Fertilizer 1.3
10 14:00 END_EXPECTATIONS
10 14:01 WaterVolume 40

10 15:00 BEGIN_EXPECTATIONS
10 15:00 Temperature 27
10 15:00 WaterVolume 0
10 15:00 Light 70
10 15:00 EXP_WaterVolume 0
10 15:00 Moisture 30
10 15:00 Fertilizer 1.9
10 15:00 END_EXPECTATIONS
10 15:01 WaterVolume 0

10 16:00 BEGIN_EXPECTATIONS
10 16:00 Temperature 27
10 16:00 WaterVolume 0
10 16:00 Light 65
10 16:00 EXP_WaterVolume 40
10 16:00 Moisture 27
10 16:00 Fertilizer 1.2
10 16:00 END_EXPECTATIONS
10 16:01 WaterVolume 40

10 17:00 BEGIN_EXPECTATIONS
10 17:00 Temperature 27
10 17:00 WaterVolume 0
10 17:00 Light 60
10 17:00 EXP_WaterVolume 40
10 17:00 Moisture 28
10 17:00 Fertilizer 1.4
10 17:00 END_EXPECTATIONS
10 17:01 WaterVolume 40

10 18:00 BEGIN_EXPECTATIONS
10 18:00 Temperature 26
10 18:00 WaterVolume 0
10 18:00 Light 50
10 18:00 EXP_WaterVolume 0
10 18:00 Moisture 32
10 18:00 Fertilizer 2.8
10 18:00 END_EXPECTATIONS
10 18:01 WaterVolume 0

10 19:00 BEGIN_EXPECTATIONS
10 19:00 Temperature 25
10 19:00 WaterVolume 0
10 19:00 Light 30
10 19:00 EXP_WaterVolume 0
10 19:00 Moisture 30
10 19:00 Fertilizer 2.2
10 19:00 END_EXPECTATIONS
10 19:01 WaterVolume 0

10 20:00 BEGIN_EXPECTATIONS
10 20:00 Temperature 24
10 20:00 WaterVolume 0
10 20:00 Light 10
10 20:00 EXP_WaterVolume 40
10 20:00 Moisture 28
10 20:00 Fertilizer 1.5
10 20:00 END_EXPECTATIONS
10 20:01 WaterVolume 40

10 21:00 BEGIN_EXPECTATIONS
10 21:00 Temperature 24
10 21:00 WaterVolume 0
10 21:00 Light 10
10 21:00 EXP_WaterVolume 0
10 21:00 Moisture 32
10 21:00 Fertilizer 1.7
10 21:00 END_EXPECTATIONS
10 21:01 WaterVolume 0

10 22:00 BEGIN_EXPECTATIONS
10 22:00 Temperature 24
10 22:00 WaterVolume 0
10 22:00 Light 10
10 22:00 EXP_WaterVolume 0
10 22:00 Moisture 30
10 22:00 Fertilizer 1.3
10 22:00 END_EXPECTATIONS
10 22:01 WaterVolume 0

10 23:00 BEGIN_EXPECTATIONS
10 23:00 Temperature 24
10 23:00 WaterVolume 0
10 23:00 Light 10
10 23:00 EXP_WaterVolume 40
10 23:00 Moisture 26
10 23:00 Fertilizer 2.5
10 23:00 END_EXPECTATIONS
10 23:01 WaterVolume 40

### Friday ###
11 0:00 BEGIN_EXPECTATIONS
11 0:00 Temperature 19
11 0:00 WaterVolume 0
11 0:00 Light 10
11 0:00 EXP_WaterVolume 40
11 0:00 Moisture 28
11 0:00 Fertilizer 2.6
11 0:00 END_EXPECTATIONS
11 0:01 WaterVolume 40

11 1:00 BEGIN_EXPECTATIONS
11 1:00 Temperature 19
11 1:00 WaterVolume 0
11 1:00 Light 11
11 1:00 EXP_WaterVolume 0
11 1:00 Moisture 30
11 1:00 Fertilizer 1.5
11 1:00 END_EXPECTATIONS
11 1:01 WaterVolume 0

11 2:00 BEGIN_EXPECTATIONS
11 2:00 Temperature 19
11 2:00 WaterVolume 0
11 2:00 Light 13
11 2:00 EXP_WaterVolume 40
11 2:00 Moisture 29
11 2:00 Fertilizer 2.4
11 2:00 END_EXPECTATIONS
11 2:01 WaterVolume 40

11 3:00 BEGIN_EXPECTATIONS
11 3:00 Temperature 19
11 3:00 WaterVolume 0
11 3:00 Light 15
11 3:00 EXP_WaterVolume 0
11 3:00 Moisture 33
11 3:00 Fertilizer 1.3
11 3:00 END_EXPECTATIONS
11 3:01 WaterVolume 0

11 4:00 BEGIN_EXPECTATIONS
11 4:00 Temperature 20
11 4:00 WaterVolume 0
11 4:00 Light 20
11 4:00 EXP_WaterVolume 40
11 4:00 Moisture 29
11 4:00 Fertilizer 1.2
11 4:00 END_EXPECTATIONS
11 4:01 WaterVolume 40

11 5:00 BEGIN_EXPECTATIONS
11 5:00 Temperature 20
11 5:00 WaterVolume 0
11 5:00 Light 25
11 5:00 EXP_WaterVolume 40
11 5:00 Moisture 28
11 5:00 Fertilizer 2.3
11 5:00 END_EXPECTATIONS
11 5:01 WaterVolume 40

11 6:00 BEGIN_EXPECTATIONS
11 6:00 Temperature 21
11 6:00 WaterVolume 0
11 6:00 Light 40
11 6:00 EXP_WaterVolume 0
11 6:00 Moisture 30
11 6:00 Fertilizer 1.1
11 6:00 END_EXPECTATIONS
11 6:01 WaterVolume 0

11 7:00 BEGIN_EXPECTATIONS
11 7:00 Temperature 21
11 7:00 WaterVolume 0
11 7:00 Light 45
11 7:00 EXP_WaterVolume 40
11 7:00 Moisture 28
11 7:00 Fertilizer 1.4
11 7:00 END_EXPECTATIONS
11 7:01 WaterVolume 40

11 8:00 BEGIN_EXPECTATIONS
11 8:00 Temperature 21
11 8:00 WaterVolume 0
11 8:00 Light 50
11 8:00 EXP_WaterVolume 40
11 8:00 Moisture 27
11 8:00 Fertilizer 2.9
11 8:00 END_EXPECTATIONS
11 8:01 WaterVolume 40

11 9:00 BEGIN_EXPECTATIONS
11 9:00 Temperature 21
11 9:00 WaterVolume 0
11 9:00 Light 50
11 9:00 EXP_WaterVolume 40
11 9:00 Moisture 29
11 9:00 Fertilizer 1.0
11 9:00 END_EXPECTATIONS
11 9:01 WaterVolume 40

11 10:00 BEGIN_EXPECTATIONS
11 10:00 Temperature 21
11 10:00 WaterVolume 0
11 10:00 Light 50
11 10:00 EXP_WaterVolume 40
11 10:00 Moisture 29
11 10:00 Fertilizer 1.2
11 10:00 END_EXPECTATIONS
11 10:01 WaterVolume 40

11 11:00 BEGIN_EXPECTATIONS
11 11:00 Temperature 22
11 11:00 WaterVolume 0
11 11:00 Light 60
11 11:00 EXP_WaterVolume 40
11 11:00 Moisture 28
11 11:00 Fertilizer 2.6
11 11:00 END_EXPECTATIONS
11 11:01 WaterVolume 40

11 12:00 BEGIN_EXPECTATIONS
11 12:00 Temperature 23
11 12:00 WaterVolume 0
11 12:00 Light 80
11 12:00 EXP_WaterVolume 40
11 12:00 Moisture 28
11 12:00 Fertilizer 1.8
11 12:00 END_EXPECTATIONS
11 12:01 WaterVolume 40

11 13:00 BEGIN_EXPECTATIONS
11 13:00 Temperature 22
11 13:00 WaterVolume 0
11 13:00 Light 70
11 13:00 EXP_WaterVolume 40
11 13:00 Moisture 29
11 13:00 Fertilizer 1.5
11 13:00 END_EXPECTATIONS
11 13:01 WaterVolume 40

11 14:00 BEGIN_EXPECTATIONS
11 14:00 Temperature 22
11 14:00 WaterVolume 0
11 14:00 Light 70
11 14:00 EXP_WaterVolume 40
11 14:00 Moisture 29
11 14:00 Fertilizer 2.2
11 14:00 END_EXPECTATIONS
11 14:01 WaterVolume 40

11 15:00 BEGIN_EXPECTATIONS
11 15:00 Temperature 22
11 15:00 WaterVolume 0
11 15:00 Light 70
11 15:00 EXP_WaterVolume 80
11 15:00 Moisture 0
11 15:00 Fertilizer 1.5
11 15:00 END_EXPECTATIONS
11 15:01 WaterVolume 80

11 16:00 BEGIN_EXPECTATIONS
11 16:00 Temperature 22
11 16:00 WaterVolume 0
11 16:00 Light 65
11 16:00 EXP_WaterVolume 80
11 16:00 Moisture 3
11 16:00 Fertilizer 1.7
11 16:00 END_EXPECTATIONS
11 16:01 WaterVolume 80

11 17:00 BEGIN_EXPECTATIONS
11 17:00 Temperature 22
11 17:00 WaterVolume 0
11 17:00 Light 60
11 17:00 EXP_WaterVolume 60
11 17:00 Moisture 10
11 17:00 Fertilizer 1.2
11 17:00 END_EXPECTATIONS
11 17:01 WaterVolume 60

11 18:00 BEGIN_EXPECTATIONS
11 18:00 Temperature 21
11 18:00 WaterVolume 0
11 18:00 Light 50
11 18:00 EXP_WaterVolume 60
11 18:00 Moisture 13
11 18:00 Fertilizer 1.2
11 18:00 END_EXPECTATIONS
11 18:01 WaterVolume 60

11 19:00 BEGIN_EXPECTATIONS
11 19:00 Temperature 20
11 19:00 WaterVolume 0
11 19:00 Light 30
11 19:00 EXP_WaterVolume 60
11 19:00 Moisture 15
11 19:00 Fertilizer 2.2
11 19:00 END_EXPECTATIONS
11 19:01 WaterVolume 60

11 20:00 BEGIN_EXPECTATIONS
11 20:00 Temperature 19
11 20:00 WaterVolume 0
11 20:00 Light 10
11 20:00 EXP_WaterVolume 60
11 20:00 Moisture 18
11 20:00 Fertilizer 2.5
11 20:00 END_EXPECTATIONS
11 20:01 WaterVolume 60

11 21:00 BEGIN_EXPECTATIONS
11 21:00 Temperature 19
11 21:00 WaterVolume 0
11 21:00 Light 10
11 21:00 EXP_WaterVolume 40
11 21:00 Moisture 20
11 21:00 Fertilizer 2.8
11 21:00 END_EXPECTATIONS
11 21:01 WaterVolume 40

11 22:00 BEGIN_EXPECTATIONS
11 22:00 Temperature 19
11 22:00 WaterVolume 0
11 22:00 Light 10
11 22:00 EXP_WaterVolume 40
11 22:00 Moisture 20
11 22:00 Fertilizer 2.7
11 22:00 END_EXPECTATIONS
11 22:01 WaterVolume 40

11 23:00 BEGIN_EXPECTATIONS
11 23:00 Temperature 19
11 23:00 WaterVolume 0
11 23:00 Light 10
11 23:00 EXP_WaterVolume 40
11 23:00 Moisture 20
11 23:00 Fertilizer 2.0
11 23:00 END_EXPECTATIONS
11 23:01 WaterVolume 40

### Saturday ###
12 0:00 BEGIN_EXPECTATIONS
12 0:00 Temperature 23
12 0:00 WaterVolume 0
12 0:00 Light 10
12 0:00 EXP_WaterVolume 40
12 0:00 Moisture 20
12 0:00 Fertilizer 1.0
12 0:00 END_EXPECTATIONS
12 0:01 WaterVolume 40

12 1:00 BEGIN_EXPECTATIONS
12 1:00 Temperature 23
12 1:00 WaterVolume 0
12 1:00 Light 11
12 1:00 EXP_WaterVolume 60
12 1:00 Moisture 19
12 1:00 Fertilizer 1.8
12 1:00 END_EXPECTATIONS
12 1:01 WaterVolume 60

12 2:00 BEGIN_EXPECTATIONS
12 2:00 Temperature 23
12 2:00 WaterVolume 0
12 2:00 Light 13
12 2:00 EXP_WaterVolume 40
12 2:00 Moisture 24
12 2:00 Fertilizer 2.9
12 2:00 END_EXPECTATIONS
12 2:01 WaterVolume 40

12 3:00 BEGIN_EXPECTATIONS
12 3:00 Temperature 23
12 3:00 WaterVolume 0
12 3:00 Light 15
12 3:00 EXP_WaterVolume 40
12 3:00 Moisture 24
12 3:00 Fertilizer 1.0
12 3:00 END_EXPECTATIONS
12 3:01 WaterVolume 40

12 4:00 BEGIN_EXPECTATIONS
12 4:00 Temperature 24
12 4:00 WaterVolume 0
12 4:00 Light 20
12 4:00 EXP_WaterVolume 40
12 4:00 Moisture 26
12 4:00 Fertilizer 2.5
12 4:00 END_EXPECTATIONS
12 4:01 WaterVolume 40

12 5:00 BEGIN_EXPECTATIONS
12 5:00 Temperature 24
12 5:00 WaterVolume 0
12 5:00 Light 25
12 5:00 EXP_WaterVolume 40
12 5:00 Moisture 25
12 5:00 Fertilizer 2.2
12 5:00 END_EXPECTATIONS
12 5:01 WaterVolume 40

12 6:00 BEGIN_EXPECTATIONS
12 6:00 Temperature 25
12 6:00 WaterVolume 0
12 6:00 Light 40
12 6:00 EXP_WaterVolume 40
12 6:00 Moisture 24
12 6:00 Fertilizer 1.4
12 6:00 END_EXPECTATIONS
12 6:01 WaterVolume 40

12 7:00 BEGIN_EXPECTATIONS
12 7:00 Temperature 25
12 7:00 WaterVolume 0
12 7:00 Light 45
12 7:00 EXP_WaterVolume 40
12 7:00 Moisture 23
12 7:00 Fertilizer 1.3
12 7:00 END_EXPECTATIONS
12 7:01 WaterVolume 40

12 8:00 BEGIN_EXPECTATIONS
12 8:00 Temperature 25
12 8:00 WaterVolume 0
12 8:00 Light 50
12 8:00 EXP_WaterVolume 40
12 8:00 Moisture 23
12 8:00 Fertilizer 1.6
12 8:00 END_EXPECTATIONS
12 8:01 WaterVolume 40

12 9:00 BEGIN_EXPECTATIONS
12 9:00 Temperature 25
12 9:00 WaterVolume 0
12 9:00 Light 50
12 9:00 EXP_WaterVolume 40
12 9:00 Moisture 24
12 9:00 Fertilizer 1.7
12 9:00 END_EXPECTATIONS
12 9:01 WaterVolume 40

12 10:00 BEGIN_EXPECTATIONS
12 10:00 Temperature 25
12 10:00 WaterVolume 0
12 10:00 Light 50
12 10:00 EXP_WaterVolume 40
12 10:00 Moisture 27
12 10:00 Fertilizer 1.4
12 10:00 END_EXPECTATIONS
12 10:01 WaterVolume 40

12 11:00 BEGIN_EXPECTATIONS
12 11:00 Temperature 26
12 11:00 WaterVolume 0
12 11:00 Light 60
12 11:00 EXP_WaterVolume 40
12 11:00 Moisture 28
12 11:00 Fertilizer 2.3
12 11:00 END_EXPECTATIONS
12 11:01 WaterVolume 40

12 12:00 BEGIN_EXPECTATIONS
12 12:00 Temperature 27
12 12:00 WaterVolume 0
12 12:00 Light 80
12 12:00 EXP_WaterVolume 0
12 12:00 Moisture 30
12 12:00 Fertilizer 2.7
12 12:00 END_EXPECTATIONS
12 12:01 WaterVolume 0

12 13:00 BEGIN_EXPECTATIONS
12 13:00 Temperature 26
12 13:00 WaterVolume 0
12 13:00 Light 70
12 13:00 EXP_WaterVolume 40
12 13:00 Moisture 26
12 13:00 Fertilizer 2.3
12 13:00 END_EXPECTATIONS
12 13:01 WaterVolume 40

12 14:00 BEGIN_EXPECTATIONS
12 14:00 Temperature 26
12 14:00 WaterVolume 0
12 14:00 Light 70
12 14:00 EXP_WaterVolume 40
12 14:00 Moisture 26
12 14:00 Fertilizer 1.8
12 14:00 END_EXPECTATIONS
12 14:01 WaterVolume 40

12 15:00 BEGIN_EXPECTATIONS
12 15:00 Temperature 26
12 15:00 WaterVolume 0
12 15:00 Light 70
12 15:00 EXP_WaterVolume 40
12 15:00 Moisture 25
12 15:00 Fertilizer 1.9
12 15:00 END_EXPECTATIONS
12 15:01 WaterVolume 40

12 16:00 BEGIN_EXPECTATIONS
12 16:00 Temperature 26
12 16:00 WaterVolume 0
12 16:00 Light 65
12 16:00 EXP_WaterVolume 40
12 16:00 Moisture 25
12 16:00 Fertilizer 1.3
12 16:00 END_EXPECTATIONS
12 16:01 WaterVolume 40

12 17:00 BEGIN_EXPECTATIONS
12 17:00 Temperature 26
12 17:00 WaterVolume 0
12 17:00 Light 60
12 17:00 EXP_WaterVolume 40
12 17:00 Moisture 24
12 17:00 Fertilizer 1.0
12 17:00 END_EXPECTATIONS
12 17:01 WaterVolume 40

12 18:00 BEGIN_EXPECTATIONS
12 18:00 Temperature 25
12 18:00 WaterVolume 0
12 18:00 Light 50
12 18:00 EXP_WaterVolume 40
12 18:00 Moisture 24
12 18:00 Fertilizer 1.0
12 18:00 END_EXPECTATIONS
12 18:01 WaterVolume 40

12 19:00 BEGIN_EXPECTATIONS
12 19:00 Temperature 24
12 19:00 WaterVolume 0
12 19:00 Light 30
12 19:00 EXP_WaterVolume 40
12 19:00 Moisture 27
12 19:00 Fertilizer 2.2
12 19:00 END_EXPECTATIONS
12 19:01 WaterVolume 40

12 20:00 BEGIN_EXPECTATIONS
12 20:00 Temperature 23
12 20:00 WaterVolume 0
12 20:00 Light 10
12 20:00 EXP_WaterVolume 40
12 20:00 Moisture 26
12 20:00 Fertilizer 2.0
12 20:00 END_EXPECTATIONS
12 20:01 WaterVolume 40

12 21:00 BEGIN_EXPECTATIONS
12 21:00 Temperature 23
12 21:00 WaterVolume 0
12 21:00 Light 10
12 21:00 EXP_WaterVolume 40
12 21:00 Moisture 25
12 21:00 Fertilizer 1.7
12 21:00 END_EXPECTATIONS
12 21:01 WaterVolume 40

12 22:00 BEGIN_EXPECTATIONS
12 22:00 Temperature 23
12 22:00 WaterVolume 0
12 22:00 Light 10
12 22:00 EXP_WaterVolume 40
12 22:00 Moisture 27
12 22:00 Fertilizer 1.9
12 22:00 END_EXPECTATIONS
12 22:01 WaterVolume 40

12 23:00 BEGIN_EXPECTATIONS
12 23:00 Temperature 23
12 23:00 WaterVolume 0
12 23:00 Light 10
12 23:00 EXP_WaterVolume 40
12 23:00 Moisture 28
12 23:00 Fertilizer 2.4
12 23:00 END_EXPECTATIONS
12 23:01 WaterVolume 40

### Sunday ###
13 0:00 BEGIN_EXPECTATIONS
13 0:00 Temperature 24
13 0:00 WaterVolume 0
13 0:00 Light 10
13 0:00 EXP_WaterVolume 40
13 0:00 Moisture 29
13 0:00 Fertilizer 2.4
13 0:00 END_EXPECTATIONS
13 0:01 WaterVolume 40

13 1:00 BEGIN_EXPECTATIONS
13 1:00 Temperature 24
13 1:00 WaterVolume 0
13 1:00 Light 11
13 1:00 EXP_WaterVolume 0
13 1:00 Moisture 32
13 1:00 Fertilizer 1.0
13 1:00 END_EXPECTATIONS
13 1:01 WaterVolume 0

13 2:00 BEGIN_EXPECTATIONS
13 2:00 Temperature 24
13 2:00 WaterVolume 0
13 2:00 Light 13
13 2:00 EXP_WaterVolume 0
13 2:00 Moisture 30
13 2:00 Fertilizer 1.2
13 2:00 END_EXPECTATIONS
13 2:01 WaterVolume 0

13 3:00 BEGIN_EXPECTATIONS
13 3:00 Temperature 24
13 3:00 WaterVolume 0
13 3:00 Light 15
13 3:00 EXP_WaterVolume 40
13 3:00 Moisture 26
13 3:00 Fertilizer 1.0
13 3:00 END_EXPECTATIONS
13 3:01 WaterVolume 40

13 4:00 BEGIN_EXPECTATIONS
13 4:00 Temperature 25
13 4:00 WaterVolume 0
13 4:00 Light 20
13 4:00 EXP_WaterVolume 40
13 4:00 Moisture 26
13 4:00 Fertilizer 1.1
13 4:00 END_EXPECTATIONS
13 4:01 WaterVolume 40

13 5:00 BEGIN_EXPECTATIONS
13 5:00 Temperature 25
13 5:00 WaterVolume 0
13 5:00 Light 25
13 5:00 EXP_WaterVolume 40
13 5:00 Moisture 29
13 5:00 Fertilizer 2.5
13 5:00 END_EXPECTATIONS
13 5:01 WaterVolume 40

13 6:00 BEGIN_EXPECTATIONS
13 6:00 Temperature 26
13 6:00 WaterVolume 0
13 6:00 Light 40
13 6:00 EXP_WaterVolume 0
13 6:00 Moisture 31
13 6:00 Fertilizer 1.8
13 6:00 END_EXPECTATIONS
13 6:01 WaterVolume 0

13 7:00 BEGIN_EXPECTATIONS
13 7:00 Temperature 26
13 7:00 WaterVolume 0
13 7:00 Light 45
13 7:00 EXP_WaterVolume 40
13 7:00 Moisture 26
13 7:00 Fertilizer 1.8
13 7:00 END_EXPECTATIONS
13 7:01 WaterVolume 40

13 8:00 BEGIN_EXPECTATIONS
13 8:00 Temperature 26
13 8:00 WaterVolume 0
13 8:00 Light 50
13 8:00 EXP_WaterVolume 40
13 8:00 Moisture 25
13 8:00 Fertilizer 1.8
13 8:00 END_EXPECTATIONS
13 8:01 WaterVolume 40

13 9:00 BEGIN_EXPECTATIONS
13 9:00 Temperature 26
13 9:00 WaterVolume 0
13 9:00 Light 50
13 9:00 EXP_WaterVolume 40
13 9:00 Moisture 29
13 9:00 Fertilizer 1.2
13 9:00 END_EXPECTATIONS
13 9:01 WaterVolume 40

13 10:00 BEGIN_EXPECTATIONS
13 10:00 Temperature 26
13 10:00 WaterVolume 0
13 10:00 Light 50
13 10:00 EXP_WaterVolume 40
13 10:00 Moisture 29
13 10:00 Fertilizer 1.8
13 10:00 END_EXPECTATIONS
13 10:01 WaterVolume 40

13 11:00 BEGIN_EXPECTATIONS
13 11:00 Temperature 27
13 11:00 WaterVolume 0
13 11:00 Light 60
13 11:00 EXP_WaterVolume 0
13 11:00 Moisture 31
13 11:00 Fertilizer 2.0
13 11:00 END_EXPECTATIONS
13 11:01 WaterVolume 0

13 12:00 BEGIN_EXPECTATIONS
13 12:00 Temperature 28
13 12:00 WaterVolume 0
13 12:00 Light 80
13 12:00 EXP_WaterVolume 40
13 12:00 Moisture 27
13 12:00 Fertilizer 2.6
13 12:00 END_EXPECTATIONS
13 12:01 WaterVolume 40

13 13:00 BEGIN_EXPECTATIONS
13 13:00 Temperature 27
13 13:00 WaterVolume 0
13 13:00 Light 70
13 13:00 EXP_WaterVolume 40
13 13:00 Moisture 28
13 13:00 Fertilizer 2.7
13 13:00 END_EXPECTATIONS
13 13:01 WaterVolume 40

13 14:00 BEGIN_EXPECTATIONS
13 14:00 Temperature 27
13 14:00 WaterVolume 0
13 14:00 Light 70
13 14:00 EXP_WaterVolume 80
13 14:00 Moisture 0
13 14:00 Fertilizer 2.8
13 14:00 END_EXPECTATIONS
13 14:01 WaterVolume 80

13 15:00 BEGIN_EXPECTATIONS
13 15:00 Temperature 27
13 15:00 WaterVolume 0
13 15:00 Light 70
13 15:00 EXP_WaterVolume 80
13 15:00 Moisture 5
13 15:00 Fertilizer 1.0
13 15:00 END_EXPECTATIONS
13 15:01 WaterVolume 80

13 16:00 BEGIN_EXPECTATIONS
13 16:00 Temperature 27
13 16:00 WaterVolume 0
13 16:00 Light 65
13 16:00 EXP_WaterVolume 80
13 16:00 Moisture 8
13 16:00 Fertilizer 1.6
13 16:00 END_EXPECTATIONS
13 16:01 WaterVolume 80

13 17:00 BEGIN_EXPECTATIONS
13 17:00 Temperature 27
13 17:00 WaterVolume 0
13 17:00 Light 60
13 17:00 EXP_WaterVolume 60
13 17:00 Moisture 11
13 17:00 Fertilizer 2.5
13 17:00 END_EXPECTATIONS
13 17:01 WaterVolume 60

13 18:00 BEGIN_EXPECTATIONS
13 18:00 Temperature 26
13 18:00 WaterVolume 0
13 18:00 Light 50
13 18:00 EXP_WaterVolume 60
13 18:00 Moisture 15
13 18:00 Fertilizer 1.5
13 18:00 END_EXPECTATIONS
13 18:01 WaterVolume 60

13 19:00 BEGIN_EXPECTATIONS
13 19:00 Temperature 25
13 19:00 WaterVolume 0
13 19:00 Light 30
13 19:00 EXP_WaterVolume 40
13 19:00 Moisture 20
13 19:00 Fertilizer 2.9
13 19:00 END_EXPECTATIONS
13 19:01 WaterVolume 40

13 20:00 BEGIN_EXPECTATIONS
13 20:00 Temperature 24
13 20:00 WaterVolume 0
13 20:00 Light 10
13 20:00 EXP_WaterVolume 40
13 20:00 Moisture 23
13 20:00 Fertilizer 1.4
13 20:00 END_EXPECTATIONS
13 20:01 WaterVolume 40

13 21:00 BEGIN_EXPECTATIONS
13 21:00 Temperature 24
13 21:00 WaterVolume 0
13 21:00 Light 10
13 21:00 EXP_WaterVolume 40
13 21:00 Moisture 23
13 21:00 Fertilizer 2.8
13 21:00 END_EXPECTATIONS
13 21:01 WaterVolume 40

13 22:00 BEGIN_EXPECTATIONS
13 22:00 Temperature 24
13 22:00 WaterVolume 0
13 22:00 Light 10
13 22:00 EXP_WaterVolume 40
13 22:00 Moisture 26
13 22:00 Fertilizer 1.7
13 22:00 END_EXPECTATIONS
13 22:01 WaterVolume 40

13 23:00 BEGIN_EXPECTATIONS
13 23:00 Temperature 24
13 23:00 WaterVolume 0
13 23:00 Light 10
13 23:00 EXP_WaterVolume 40
13 23:00 Moisture 27
13 23:00 Fertilizer 1.2
13 23:00 END_EXPECTATIONS
13 23:01 WaterVolume 40


#### Week 2 ####
### Monday ###
14 0:00 BEGIN_EXPECTATIONS
14 0:00 Temperature 19
14 0:00 WaterVolume 0
14 0:00 Light 10
14 0:00 EXP_WaterVolume 0
14 0:00 Moisture 31
14 0:00 Fertilizer 2.6
14 0:00 END_EXPECTATIONS
14 0:01 WaterVolume 0

14 1:00 BEGIN_EXPECTATIONS
14 1:00 Temperature 19
14 1:00 WaterVolume 0
14 1:00 Light 11
14 1:00 EXP_WaterVolume 0
14 1:00 Moisture 30
14 1:00 Fertilizer 1.5
14 1:00 END_EXPECTATIONS
14 1:01 WaterVolume 0

14 2:00 BEGIN_EXPECTATIONS
14 2:00 Temperature 19
14 2:00 WaterVolume 0
14 2:00 Light 13
14 2:00 EXP_WaterVolume 40
14 2:00 Moisture 28
14 2:00 Fertilizer 1.3
14 2:00 END_EXPECTATIONS
14 2:01 WaterVolume 40

14 3:00 BEGIN_EXPECTATIONS
14 3:00 Temperature 19
14 3:00 WaterVolume 0
14 3:00 Light 15
14 3:00 EXP_WaterVolume 40
14 3:00 Moisture 28
14 3:00 Fertilizer 2.3
14 3:00 END_EXPECTATIONS
14 3:01 WaterVolume 40

14 4:00 BEGIN_EXPECTATIONS
14 4:00 Temperature 20
14 4:00 WaterVolume 0
14 4:00 Light 20
14 4:00 EXP_WaterVolume 0
14 4:00 Moisture 31
14 4:00 Fertilizer 2.0
14 4:00 END_EXPECTATIONS
14 4:01 WaterVolume 0

14 5:00 BEGIN_EXPECTATIONS
14 5:00 Temperature 20
14 5:00 WaterVolume 0
14 5:00 Light 25
14 5:00 EXP_WaterVolume 40
14 5:00 Moisture 29
14 5:00 Fertilizer 2.6
14 5:00 END_EXPECTATIONS
14 5:01 WaterVolume 40

14 6:00 BEGIN_EXPECTATIONS
14 6:00 Temperature 21
14 6:00 WaterVolume 0
14 6:00 Light 40
14 6:00 EXP_WaterVolume 0
14 6:00 Moisture 30
14 6:00 Fertilizer 1.2
14 6:00 END_EXPECTATIONS
14 6:01 WaterVolume 0

14 7:00 BEGIN_EXPECTATIONS
14 7:00 Temperature 21
14 7:00 WaterVolume 0
14 7:00 Light 45
14 7:00 EXP_WaterVolume 40
14 7:00 Moisture 27
14 7:00 Fertilizer 1.5
14 7:00 END_EXPECTATIONS
14 7:01 WaterVolume 40

14 8:00 BEGIN_EXPECTATIONS
14 8:00 Temperature 21
14 8:00 WaterVolume 0
14 8:00 Light 50
14 8:00 EXP_WaterVolume 0
14 8:00 Moisture 31
14 8:00 Fertilizer 1.3
14 8:00 END_EXPECTATIONS
14 8:01 WaterVolume 0

14 9:00 BEGIN_EXPECTATIONS
14 9:00 Temperature 21
14 9:00 WaterVolume 0
14 9:00 Light 50
14 9:00 EXP_WaterVolume 0
14 9:00 Moisture 31
14 9:00 Fertilizer 2.9
14 9:00 END_EXPECTATIONS
14 9:01 WaterVolume 0

14 10:00 BEGIN_EXPECTATIONS
14 10:00 Temperature 21
14 10:00 WaterVolume 0
14 10:00 Light 50
14 10:00 EXP_WaterVolume 0
14 10:00 Moisture 31
14 10:00 Fertilizer 1.3
14 10:00 END_EXPECTATIONS
14 10:01 WaterVolume 0

14 11:00 BEGIN_EXPECTATIONS
14 11:00 Temperature 22
14 11:00 WaterVolume 0
14 11:00 Light 60
14 11:00 EXP_WaterVolume 0
